node_1,node_2,edge
chatur ramalingam,farhan qureshi,College rivalry between Chatur and Farhan
chatur ramalingam,raju rastogi,College rivalry between Chatur and Raju
chatur ramalingam,rancho,"Competition between Chatur and Rancho, initiated by a bet made in college"
rancho,joy lobo,Assistance provided by Rancho to Joy in college
rancho,virus,Conflict between Rancho and Virus due to intense pressure on students at ICE
rancho,pia,Like developed by Pia towards Rancho after he exposes her materialistic fiancé Suhas
farhan qureshi,raju rastogi,"Friendship between Farhan and Raju, established in college"
pia,suhas,"Relationship between Pia and Suhas, broken by Rancho's intervention"
chatur ramalingam,phunsukh wangdu,Conclusion of a business deal between Chatur and Phunsukh
raju,heart attack,Raju's father has a heart attack before their final exams in the given context.
virus,expulsion,Virus revokes Raju's expulsion after he survives and is paralyzed for months following his suicide attempt.
raju,job,Raju succeeds in the interview and gets a job in the given context.
virus,expulsion,"Virus expels Rancho, Farhan, and Raju for breaking into his house and urinating on his letterbox."
raju,confidence,Raju lacks confidence according to Rancho in the given context.
farhan,engineering,Farhan's passion is not engineering but photography according to Rancho in the given context.
pia,help,"Rancho, Farhan, and Pia help save Raju's father when he has a heart attack before their final exams in the given context."
farhan,photography,Farhan convinces his father to let him become a photographer in the given context.
raju,expulsion,Virus threatens to expel Raju unless he betrays Rancho in the given context.
rancho,feelings,Rancho confesses his feelings for Pia according to their friends Farhan and Raju in the given context.
raju,paralysis,Raju is paralyzed and near catatonic for months following his suicide attempt in the given context.
virus,difficult exam,Virus sets a difficult exam to fail Raju so he cannot claim the job according to the given context.
rancho,friends,Rancho's friends Farhan and Raju promise to confront their issues in the given context.
rancho,phunsukh wangdu,Rancho and Phunsukh Wangdu are revealed to be the same person in Ladakh.
pia,mona,"Pia confronts her older sister, Mona, about her brother's suicide and his desire to pursue writing instead of engineering due to their father's pressure."
virus,rancho,"Virus forgives Rancho and passes down his space pen as a mark of honor after he reveals that Mona successfully delivered a baby on a stormy night with the help of Farhan, Raju, and Virus's gardeners' son, Chhote, who took Rancho's place to get an education and earn a degree for him."
rancho,chhote,The real Rancho tells the friends that Chhote took his place to get an education and earn a degree for him.
farhan,raju,"Farhan, Raju, and Chatur reach Shimla and find out that the real Rancho was a different man. Their friend was actually Chhote, the son of Rancho’s family's gardener."
chatur,rancho,"Chatur mocks Rancho, thinking he is merely a teacher, but is shocked to realize that he is actually Phunsukh Wangdu, the person he is eager to make a business deal with."
