node_1,node_2,edge
caller tune,humshakals,The soundtrack album 'Humshakals' by Himesh Reshammiya includes the song 'Caller Tune'.
piya ke bazaar mein,humshakals,The soundtrack album 'Humshakals' by Himesh Reshammiya includes the song 'Piya Ke Bazaar Mein'.
barbaad raat,humshakals,The soundtrack album 'Humshakals' by Himesh Reshammiya includes the song 'Barbaad Raat'.
look into my eyes,humshakals,The soundtrack album 'Humshakals' by Himesh Reshammiya includes the song 'Look into My Eyes'.
khol de dil ki khidki,humshakals,The soundtrack album 'Humshakals' by Himesh Reshammiya includes the song 'Khol De Dil Ki Khidki'.
caller tune,sameer,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya has lyrics written by Sameer.
piya ke bazaar mein,shabbir ahmed,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya has lyrics written by Shabbir Ahmed.
barbaad raat,mayur puri,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya has lyrics written by Mayur Puri.
look into my eyes,sameer,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya has lyrics written by Sameer.
khol de dil ki khidki,shabbir ahmed,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya has lyrics written by Shabbir Ahmed.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
look into my eyes,ash king,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Ash King.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
khol de dil ki khidki,palak muchhal,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Palak Muchhal.
look into my eyes,neeti mohan,The song 'Look into My Eyes' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeti Mohan.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
piya ke bazaar mein,himesh reshammiya,The song 'Piya Ke Bazaar Mein' from the album 'Humshakals' by Himesh Reshammiya is sung by Himesh Reshammiya.
barbaad raat,shalmali kholgade,The song 'Barbaad Raat' from the album 'Humshakals' by Himesh Reshammiya is sung by Shalmali Kholgade.
khol de dil ki khidki,mika singh,The song 'Khol De Dil Ki Khidki' from the album 'Humshakals' by Himesh Reshammiya is sung by Mika Singh.
caller tune,neeraj shridhar,The song 'Caller Tune' from the album 'Humshakals' by Himesh Reshammiya is sung by Neeraj Shridhar.
