node_1,node_2,edge
ravi,himmatwala (courageous man),Ravi is known as Himmatwala (courageous man)
ravi,savitri,Ravi meets his mother Savitri in Ramnagar village
savitri,dharamurthy,Savitri tells Ravi that her husband Dharamurthy was an honest and respected man and the priest of the temple
dharamurthy,sher singh,Dharamurthy was framed by Sher Singh for robbing the temple since Sher Singh saw him commit a murder
ravi,narayan das,"Young Ravi tried to kill Narayan Das, Sher Singh's manager and brother-in-law, in revenge"
rekha,ravi,Rekha falls in love with Ravi
sher singh,rekha,Sher Singh has a daughter named Rekha
padma,shakti,"Padma is in love with Shakti, Narayan Das's son"
ravi,real ravi,Ravi reveals to Padma that he is not the real Ravi and that the real Ravi died in a road accident before dying himself.
padma,ravi,Padma initially feels upset after learning that the person she has been living with is not the real Ravi but eventually reconciles with him after he saves her life.
sher singh,narayan das,Sher Singh tells Narayan Das that marrying Shakti with Padma would give them an upper hand over Ravi as they can ill-treat Padma and keep Ravi in control.
padma,shakti,Padma is initially mistreated by both her husband and father-in-law after getting married to Shakti.
ravi,sher singh,"Sher Singh begs Ravi to marry Rekha after his daughter, Rekha, tells him that she is pregnant with Ravi's child."
rekha,ravi,"Rekha advises Ravi to use her against her own father, just like she did earlier."
sher singh,fighting force from the city,Sher Singh brings 20 fighters from the city to try and kill Ravi.
ravi,shakti,"While they are beating Ravi, Shakti overhears Rekha and Ravi's conversation about the fake pregnancy and that he is not the real Ravi."
sher singh,ravi,"Angered, Sher Singh tries to kill Ravi."
tiger,ravi,"While they are beating Ravi, the tiger (which Ravi had fought with earlier) comes and saves his life."
ravi,tiger,"Ravi had fought with Tiger, but in this context, Tiger comes and saves Ravi's life."
ravi,sher singh,"When Ravi is about to kill Sher Singh, his mother stops him."
sher singh,narayan das,"In the end, Sher Singh, Narayan Das, and Shakti ask for forgiveness from Ravi, Savitri, Padma, and the rest of the villagers."
