node_1,node_2,edge
atlantica,merpeople,"ruled by Merpeople, which includes Ariel and her father King Triton"
eric,ariel,rescued Eric from sinking ship
sebastian the crab,ariel,revealed to Triton that Ariel saved a human
ursula,ariel,"aunt of Ariel, was banished from Atlantica 15 years prior"
ariel,human form,"Ariel accepts a deal to become human for three days in order to receive a true love's kiss from Eric, which she needs to remain human permanently."
ariel,tail,"In order to become human, Ariel gives up her tail."
ariel,siren voice,"Ursula keeps Ariel's siren voice in a nautilus shell when she transforms into a human, as part of the deal."
ariel,eric,"Ariel meets Eric while exploring his castle. However, her lack of voice initially turns him away."
eric,ariel,Ariel is the woman who saved Eric's life and he has been searching for her.
sebastian,ariel,"Sergeant Major Flounder, Ariel's best friend, helps her transform into a human and takes her to the surface."
ariel,eric,"On the next day, Eric takes Ariel sightseeing around the kingdom. Their relationship develops further."
sebastian,ariel,"Follows Ariel as she goes sightseeing with Eric the next day, later realizes that Ursula has put a cheat in the spell."
sebastian,scuttle,Takes it upon himself to get Ariel and Eric to kiss with Scuttle's help.
ursula,ariel,Places a cheat in the spell causing Ariel to forget that she needs to kiss Eric.
ursula,vanessa,Uses her alter ego 'Vanessa' for announcing engagement with Eric the next day.
triton,ariel,Regrets treating Ariel badly and has the kingdom search for her.
ursula,eric,Uses Ariel's siren voice to hypnotize Eric on seeing her alter ego 'Vanessa' announcing engagement with him.
ariel,sunset,Transforms back into a mermaid as the sun sets.
ursula,ariel,Drags Ariel back into the ocean after she confronts Ursula and breaks the shell.
ariel,ursula,"Wanting to save Ariel, Triton confronts Ursula. However, the deal that she made with Ariel is unbreakable. Ursula declares herself the Queen of the Seven Seas and claims Triton's trident when Eric arrives with a harpoon. Ursula attempts to kill Eric, but Ariel intervenes and intentionally attacks Ursula who unintentionally kills Flotsam and Jetsam."
ursula,flotsam and jetsam,"Flotsam and Jetsam are servants of Ursula. Ariel attacks Ursula, causing her to unintentionally kill Flotsam and Jetsam."
triton,ariel,"Triton trades himself for Ariel and is turned to dust by Flotsam and Jetsam before losing his authority over Atlantica, much to her horror."
eric,ursula,"Eric arrives with a harpoon, and Ursula claims Triton's trident when he does so."
ariel,eric,Ariel reunites on the surface just before a gigantic Ursula separates them.
ursula,ocean,"Ursula gains full control of the ocean, creating a storm and bringing sunken ships to the surface before Ariel gets on one."
ariel,ship,"Ariel commandeers a wrecked ship and impales Ursula with its splintered bowsprit. Once Ursula dies, Triton comes back to life; he and Ariel recognize the other's sacrifice for them."
sebastian,ariel,"On Sebastian's advice, Triton transforms Ariel into a human permanently, and she reunites with Eric."
eric,beach,Eric and Ariel marry on the beach.
