node_1,node_2,edge
tucker,eugene,Tucker invites Eugene to an after prom party where Eugene falls into a coma for four years after being given too many shots of hard alcohol by Tucker. Tucker later wakes Eugene from the coma.
eugene,cindi whitehall,"Eugene and Cindi Whitehall are in a romantic relationship and plan to have sex at Tucker's party, but Eugene falls into a coma before they can."
cindi whitehall,playboy centerfold,"After being in a coma for four years, Eugene discovers that Cindi has become the newest Playboy centerfold."
tucker,playboy mansion,Tucker devises a plan to go cross country to the Playboy Mansion and crash Playboy's annual Birthday bash in order to reunite Eugene with his old girlfriend.
candace,tucker,"Tucker's girlfriend, Candace, begins hunting him down after an incident where he stabbed her during an epileptic seizure while performing fellatio."
rick,candace,"Candace's brother, Rick, leads a group of local firefighters who begin targeting Tucker after he loses them in the chase."
tucker,firefighters,"The local firefighters led by Candace's brother, Rick, begin targeting Tucker and place a bounty on his head after losing him in the chase."
duo,firefighters,"lose the tail and the firefighters reach out to other firefighters across the country, placing a bounty on Tucker's head. After accidentally burning down a hotel room, Eugene and Tucker soon find out that firefighters everywhere are hunting them down."
eugene,firefighters,Accidentally burning down a hotel room results in firefighters hunting Eugene and Tucker down.
tucker,firefighters,"Loses the tail and the firefighters reach out to other firefighters across the country, placing a bounty on Tucker's head."
horsedick dot mpeg,firefighters,"Meets up with Eugene and Tucker after they accidentally burn down a hotel room, but it's revealed that all firefighters are hunting them down."
horsedick dot mpeg,party bus,Hops on board his party bus and begins to trek across the country towards the Mansion.
tucker,crystal,"Is in the bedroom with Crystal, one of Horsedick's women."
crystal,open window,Accidentally flies out the open window while bouncing up and down on the bed for Tucker's amusement.
eugene,horsedick,"Argues with Horsedick, resulting in Eugene defecating on board."
tucker,russian lesbians,"Is thrown out of the bus in the middle of nowhere and left to walk the rest of the way with the Russian lesbians, Nadia and Vonka."
nadia,vonka,The four make a deal where the boys do the driving to Los Angeles while the women are in the back seat having sex.
eugene,secure holding area,"Is suspected of being a stalker and is taken into a secure holding area, but not before being spotted by Cindi."
tucker,hugh hefner,Runs into Hugh Hefner and has a discussion about Tucker's issues with Hugh Hefner telling Tucker about the first woman he ever fell in love with.
hefner,bunny,Tells Tucker that 'there is a bunny'.
tucker,firefighters,Tucker was handed over to the firefighters for a beheading.
candace,tucker,"Tucker apologizes to Candace begging for a second chance with her, and she decides to give him another shot."
rick,candace,Rick is infuriated when Candace gives Tucker another chance.
eugene,cindi,Cindi tells Eugene that the money she made modeling and being a Playboy Bunny was sent to help pay for Eugene's hospital bills after his neglectful father wanted to permanently move him into a low-grade hospital.
eugene,tucker,"Eugene claims that Cindi left him behind and didn't care about him, but she tells him otherwise."
mpeg,horsedick dot mpeg,"After Cindi reveals to everyone outside that Horsedick was born without genitals, his right-hand man realizes that he's never seen MPEG in action with a woman."
eugene,cindi,"In the context provided, Eugene tells Tucker that Cindi is waiting upstairs for him, implying a romantic or intimate relationship between Eugene and Cindi. This suggests a relation of 'romantic partner' or 'lover' between these two nodes."
eugene,tucker,"In the context provided, Eugene and Tucker find themselves in the Mansion's kitchen. During their interaction, Eugene mentions that Cindi is waiting upstairs for him, implying a connection between these two nodes. Furthermore, after having sex, Eugene 'overexerts' himself which could indicate fatigue or exhaustion resulting from sexual activity with Cindi. This implies a relation of 'sexual partner' or 'lover' between Eugene and Tucker."
crystal,tucker,"During the credits, Crystal is shown in a coma state, and the doctor attempts to resuscitate her using a baseball bat. However, before striking her, Crystal wakes up and threatens Tucker with death. This implies a relation of 'enemy' or 'opponent' between Crystal and Tucker."
hefner,eugene,"After Eugene's embarrassing incident in front of Hefner, Hefner allows everyone back into the Mansion. This suggests a relation of 'host' or 'inviter' between Hefner and Eugene."
eugene,horsedick,"In the context provided, Horsedick leaves embarrassed and ashamed after Eugene's incident. This implies a relation of 'witness' or 'observer' between Horsedick and Eugene."
